Split,Landmark,N,Events,ROC_AUC,PR_AUC,Brier,ROC_AUC_CI_Low,ROC_AUC_CI_High,CalibIntercept,CalibSlope
Temporal,0M,201,82,0.704550112728018,0.632157938817537,0.2158530422651292,0.6312434352693199,0.7756771603545798,0.3814540249798119,1.6377333661761966
Temporal,1M,201,82,0.704550112728018,0.632157938817537,0.2158530422651292,0.6312434352693199,0.7756771603545798,0.3814540249798119,1.6377333661761966
Temporal,3M,201,82,0.704550112728018,0.632157938817537,0.2158530422651292,0.6312434352693199,0.7756771603545798,0.3814540249798119,1.6377333661761966
Temporal,6M,201,82,0.704550112728018,0.632157938817537,0.2158530422651292,0.6312434352693199,0.7756771603545798,0.3814540249798119,1.6377333661761966
Temporal,Pooled,804,328,0.704550112728018,0.632157938817537,0.2158530422651292,0.6312434352693199,0.7756771603545798,0.4636233903340119,1.8163632131942624
