Split,Landmark,N,Events,ROC_AUC,PR_AUC,Brier,ROC_AUC_CI_Low,ROC_AUC_CI_High,CalibIntercept,CalibSlope
Temporal,0M,201,82,0.7011682721869235,0.6481795154624983,0.23212951019732167,0.6225098771761534,0.777963884119791,-0.6409718835235664,1.7017271480654468
Temporal,1M,201,82,0.7011682721869235,0.6481795154624983,0.23212951019732167,0.6225098771761534,0.777963884119791,-0.6409718835235664,1.7017271480654468
Temporal,3M,201,82,0.7011682721869235,0.6481795154624983,0.23212951019732167,0.6225098771761534,0.777963884119791,-0.6409718835235664,1.7017271480654468
Temporal,6M,201,82,0.7011682721869235,0.6481795154624983,0.23212951019732167,0.6225098771761534,0.777963884119791,-0.6409718835235664,1.7017271480654468
Temporal,Pooled,804,328,0.7011682721869235,0.6481795154624983,0.23212951019732167,0.6225098771761534,0.777963884119791,-0.671487060368352,1.9095556335412167
