Split,Landmark,N,Events,ROC_AUC,PR_AUC,Brier,ROC_AUC_CI_Low,ROC_AUC_CI_High,CalibIntercept,CalibSlope
Temporal,0M,201,82,0.6757532281205165,0.663206468653817,0.21659164178828652,0.5954306894184656,0.7568227055305706,-0.06632631851973325,0.7664298855163943
Temporal,1M,201,82,0.7160278745644599,0.6822046520788689,0.20809883556771133,0.6426269700434731,0.7898410161194253,-0.0012161360910404057,0.8349783912244302
Temporal,3M,201,82,0.7618364418938307,0.7372077116955393,0.19795397912880516,0.6970989081136483,0.8305122682452227,-0.00807027638813692,0.7826126496918309
Temporal,6M,201,82,0.7593769215003076,0.7322520041181415,0.19914902570458895,0.6932450326225711,0.829805170920063,0.007339959082138986,0.8134615902596117
Temporal,Pooled,804,328,0.7300099918015988,0.699153204683589,0.20544837054734796,0.6633848996707157,0.8002325873893577,-0.012814126347049551,0.8142274960155322
